node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
R_1121,1,0.0227,0.0016,0.0507,0.0007
R_1122,10,0.0213,0.0023,0.0898,0.0007
R_1123,8,0.0187,0.0004,0.0622,0.0006
R_1124,8,0.024,0.0002,0.0577,0.0007
R_1125,3,0.0207,0.0027,0.0811,0.0006
R_1126,6,0.024,0.0018,0.078,0.0007
R_1127,6,0.0213,0.001,0.0815,0.0007
R_1128,8,0.018,0.0006,0.0669,0.0006
R_1129,3,0.0274,0.0012,0.0746,0.0008
R_113,1,0.0207,0.0003,0.049,0.0007
R_1130,5,0.022,0.0014,0.069,0.0007
R_1131,1,0.02,0.0013,0.049,0.0006
R_1132,8,0.0187,0.0005,0.0572,0.0006
R_1133,1,0.0207,0.0008,0.049,0.0007
R_1134,10,0.0207,0.0001,0.0844,0.0006
R_1135,8,0.0274,0.0006,0.0628,0.0008
R_1136,8,0.0227,0.0005,0.0629,0.0007
R_1137,2,0.02,0.0003,0.0717,0.0006
R_1138,2,0.0187,0.0003,0.0711,0.0006
R_1139,11,0.024,0.0002,0.0432,0.0007
R_114,8,0.02,0.0186,0.0632,0.0006
R_1140,10,0.018,0.0151,0.0845,0.0006
R_1141,0,0.022,0.0001,0.0669,0.0007
R_1142,7,0.0193,0.0007,0.0743,0.0006
R_1143,3,0.0193,0.0006,0.0769,0.0006
R_1144,1,0.026,0.0005,0.0511,0.0008
R_1145,1,0.02,0.0087,0.0581,0.0006
R_1146,10,0.0193,0.0037,0.0886,0.0006
R_1147,10,0.0187,0.0874,0.0937,0.0006
R_1148,4,0.0213,0.0003,0.0807,0.0006
R_1149,1,0.0254,0.0017,0.051,0.0008
R_115,3,0.0213,0.0009,0.0769,0.0006
R_1150,8,0.0193,0.0083,0.06,0.0006
R_1151,1,0.02,0.0011,0.0488,0.0006
R_1152,3,0.0207,0.0005,0.074,0.0006
R_1153,8,0.0193,0.0006,0.0624,0.0006
R_1154,0,0.0187,0.0005,0.0648,0.0006
R_1155,3,0.0213,0.0006,0.0717,0.0007
R_1156,9,0.028,0.0021,0.0512,0.0008
R_1157,2,0.0207,0.0029,0.0723,0.0007
R_1158,8,0.0207,0.0174,0.0607,0.0007
R_1159,10,0.0213,0.0101,0.087,0.0007
R_116,3,0.0227,0.0022,0.0768,0.0007
R_1160,5,0.0187,0.0066,0.0725,0.0006
R_1161,8,0.0254,0.0006,0.0574,0.0008
R_1162,9,0.018,0.0061,0.0538,0.0006
R_1163,8,0.018,0.0116,0.06,0.0006
R_1164,8,0.018,0.0213,0.0677,0.0006
R_1165,2,0.02,0.0003,0.0721,0.0006
R_1166,8,0.0187,0.002,0.0652,0.0006
R_1167,10,0.0213,0.0018,0.0844,0.0007
R_1168,5,0.022,0.0052,0.0725,0.0007
R_1169,11,0.022,0.0003,0.0448,0.0007
R_117,8,0.0227,0.0009,0.06,0.0007
R_1170,3,0.028,0.0018,0.079,0.0008
R_1171,1,0.0247,0.0003,0.0554,0.0007
R_1172,8,0.0207,0.0004,0.0624,0.0007
R_1173,1,0.0227,0.0002,0.055,0.0007
R_1174,3,0.0274,0.0018,0.079,0.0008
R_1175,1,0.0227,0.0007,0.0554,0.0007
R_1176,1,0.0274,0.0024,0.051,0.0008
R_1177,1,0.0207,0.0015,0.0488,0.0007
R_1178,7,0.018,0.007,0.0764,0.0006
R_1179,6,0.0187,0.0003,0.086,0.0006
R_118,6,0.022,0.0048,0.0871,0.0007
R_1180,3,0.0233,0.0006,0.0739,0.0007
R_1181,3,0.0247,0.0033,0.0768,0.0007
R_1182,1,0.024,0.0011,0.0511,0.0007
R_1183,10,0.0213,0.0071,0.0905,0.0007
R_1184,6,0.0187,0.0017,0.0781,0.0006
R_1185,1,0.018,0.002,0.049,0.0006
R_1186,8,0.0213,0.0008,0.0604,0.0007
R_1187,11,0.0187,0.0007,0.0469,0.0006
R_1188,11,0.0227,0.0004,0.0468,0.0007
R_1189,9,0.0213,0.0002,0.0538,0.0006
R_119,1,0.0207,0.0011,0.0528,0.0006
R_1190,0,0.03,0.0004,0.0671,0.0009
R_1191,1,0.024,0.0006,0.0557,0.0007
R_1192,1,0.022,0.0005,0.0532,0.0007
R_1193,0,0.0213,0.0024,0.0698,0.0006
R_1194,10,0.018,0.1501,0.0937,0.0006
R_1195,7,0.0233,0.0082,0.0826,0.0007
R_1196,6,0.0233,0.0002,0.0773,0.0007
R_1197,6,0.026,0.0022,0.0852,0.0008
R_1198,5,0.0193,0.0143,0.0624,0.0006
R_1199,9,0.0213,0.0,0.0489,0.0006
R_12,1,0.022,0.0034,0.0556,0.0007
R_120,7,0.0213,0.0045,0.0788,0.0007
R_1200,8,0.022,0.0008,0.0602,0.0007
R_1201,0,0.0267,0.0004,0.0667,0.0008
R_1202,11,0.0274,0.0053,0.0448,0.0008
R_1203,11,0.0233,0.0003,0.043,0.0007
R_1204,3,0.0213,0.0039,0.078,0.0006
R_1205,3,0.018,0.0008,0.0739,0.0006
R_1206,8,0.0193,0.0005,0.0629,0.0006
R_1207,1,0.018,0.0278,0.0606,0.0006
R_1208,3,0.0193,0.0028,0.0748,0.0006
R_1209,7,0.022,0.0035,0.0812,0.0007
R_121,1,0.0227,0.0005,0.0531,0.0007
R_1210,3,0.0207,0.0038,0.0789,0.0006
R_1211,2,0.0187,0.0005,0.0715,0.0006
R_1212,11,0.0227,0.0012,0.045,0.0007
R_1213,8,0.018,0.0461,0.0625,0.0006
R_1214,10,0.0207,0.0006,0.0842,0.0006
R_1215,1,0.022,0.0011,0.0555,0.0007
R_1216,1,0.0207,0.0004,0.0532,0.0006
R_1217,1,0.024,0.0004,0.0555,0.0007
R_1218,3,0.018,0.0012,0.0724,0.0006
R_1219,1,0.022,0.0023,0.0556,0.0007
R_122,0,0.024,0.0022,0.0694,0.0007
R_1220,1,0.0187,0.0087,0.0552,0.0006
R_1221,0,0.022,0.0008,0.0694,0.0007
R_1222,11,0.024,0.0004,0.043,0.0007
R_1223,7,0.018,0.0241,0.0831,0.0006
R_1224,8,0.0254,0.0008,0.0628,0.0008
R_1225,3,0.0314,0.0018,0.0746,0.0009
R_1226,9,0.0187,0.0,0.0488,0.0006
R_1227,8,0.0233,0.0018,0.0646,0.0007
R_1228,1,0.0254,0.0005,0.0555,0.0008
R_1229,10,0.0227,0.0021,0.0901,0.0007
R_123,0,0.0187,0.0597,0.0703,0.0006
R_1230,0,0.0187,0.2387,0.0737,0.0006
R_1231,1,0.0187,0.0013,0.0579,0.0006
R_1232,1,0.024,0.0143,0.0557,0.0007
R_1233,10,0.022,0.0021,0.0899,0.0007
R_1234,8,0.024,0.0013,0.0605,0.0007
R_1235,3,0.026,0.0005,0.0739,0.0008
R_1236,11,0.0193,0.0,0.0429,0.0006
R_1237,2,0.02,0.0011,0.0716,0.0006
R_1238,1,0.0187,0.0529,0.0582,0.0006
R_1239,8,0.02,0.0026,0.0624,0.0006
R_124,5,0.0254,0.0033,0.0595,0.0008
R_1240,9,0.0193,0.0086,0.0563,0.0006
R_1241,1,0.0233,0.01,0.0581,0.0007
R_1242,3,0.0247,0.0006,0.0747,0.0007
R_1243,5,0.022,0.0091,0.0726,0.0007
R_1244,1,0.02,0.0011,0.0507,0.0006
R_1245,3,0.0227,0.0452,0.0808,0.0007
R_1246,8,0.0193,0.0118,0.06,0.0006
R_1247,10,0.03,0.0012,0.0849,0.0009
R_1248,0,0.0267,0.0004,0.0671,0.0008
R_1249,3,0.0187,0.0062,0.0725,0.0006
R_125,1,0.0213,0.0017,0.0532,0.0007
R_1250,0,0.022,0.0009,0.0694,0.0007
R_1251,1,0.0207,0.0004,0.0532,0.0006
R_1252,11,0.018,0.0,0.0429,0.0006
R_1253,8,0.0187,0.0029,0.06,0.0006
R_1254,11,0.0274,0.0022,0.0468,0.0008
R_1255,4,0.0193,0.0005,0.0842,0.0006
R_1256,1,0.0233,0.0004,0.0555,0.0007
R_1257,0,0.024,0.0002,0.0666,0.0007
R_1258,4,0.0193,0.0015,0.0866,0.0006
R_1259,8,0.0187,0.0002,0.0652,0.0006
R_126,1,0.0187,0.0002,0.055,0.0006
R_1260,11,0.0247,0.0005,0.043,0.0007
R_1261,8,0.0193,0.2206,0.0685,0.0006
R_1262,1,0.0207,0.0012,0.0551,0.0006
R_1263,2,0.0193,0.0004,0.0687,0.0006
R_1264,10,0.02,0.0009,0.0843,0.0006
R_1265,8,0.028,0.0026,0.0605,0.0009
R_1266,7,0.0227,0.0005,0.0742,0.0007
R_1267,11,0.018,0.0,0.0429,0.0006
R_1268,3,0.0207,0.0003,0.0746,0.0006
R_1269,4,0.02,0.0003,0.0807,0.0006
R_127,3,0.02,0.001,0.0725,0.0006
R_1270,11,0.0247,0.0005,0.043,0.0007
R_1271,3,0.022,0.0041,0.0824,0.0007
R_1272,10,0.0227,0.0009,0.0867,0.0007
R_1273,1,0.018,0.0879,0.0557,0.0006
R_1274,0,0.0213,0.0002,0.0669,0.0006
R_1275,10,0.0227,0.0007,0.0868,0.0007
R_1276,1,0.0193,0.0255,0.0533,0.0006
R_1277,0,0.018,0.0072,0.0701,0.0006
R_1278,3,0.024,0.1154,0.0776,0.0007
R_1279,11,0.0267,0.0046,0.0448,0.0008
R_128,3,0.0213,0.0062,0.0749,0.0006
R_1280,6,0.024,0.0036,0.0863,0.0007
R_1281,7,0.0213,0.0026,0.08,0.0007
R_1282,3,0.0207,0.0112,0.0824,0.0006
R_1283,8,0.022,0.0006,0.058,0.0007
R_1284,3,0.02,0.0003,0.0746,0.0006
R_1285,0,0.0294,0.0005,0.0667,0.0008
R_1286,0,0.0193,0.0038,0.0678,0.0006
R_1287,8,0.0207,0.0005,0.0603,0.0006
R_1288,8,0.018,0.0115,0.0657,0.0006
R_1289,9,0.022,0.0007,0.0538,0.0007
R_129,3,0.018,0.0034,0.0761,0.0006
R_1290,11,0.022,0.0003,0.0448,0.0007
R_1291,7,0.018,0.3098,0.084,0.0006
R_1292,1,0.0233,0.0005,0.0532,0.0007
R_1293,0,0.022,0.0003,0.0694,0.0007
R_1294,1,0.0213,0.0002,0.0532,0.0007
R_1295,2,0.0213,0.0007,0.0755,0.0007
R_1296,3,0.0233,0.0036,0.0789,0.0007
R_1297,8,0.0207,0.0006,0.0652,0.0007
R_1298,1,0.026,0.0003,0.051,0.0008
R_1299,4,0.0193,0.0002,0.0806,0.0006
R_13,8,0.0187,0.0703,0.0659,0.0006
R_130,5,0.026,0.0013,0.0657,0.0008
R_1300,0,0.0227,0.0009,0.0671,0.0007
R_1301,5,0.022,0.0014,0.069,0.0007
R_1302,1,0.022,0.0077,0.0557,0.0007
R_1303,1,0.0193,0.0011,0.0552,0.0006
R_1304,1,0.0187,0.0175,0.0534,0.0006
R_1305,0,0.0254,0.0009,0.0694,0.0007
R_1306,11,0.0247,0.0037,0.0448,0.0007
R_1307,1,0.02,0.0002,0.0506,0.0006
R_1308,6,0.0207,0.0008,0.0778,0.0007
R_1309,0,0.0193,0.0044,0.0678,0.0006
R_131,1,0.0187,0.0016,0.049,0.0006
R_1310,8,0.018,0.0012,0.0627,0.0006
R_1311,1,0.0233,0.0005,0.0532,0.0007
R_1312,7,0.0193,0.0023,0.0764,0.0006
R_1313,11,0.024,0.0004,0.043,0.0007
R_1314,6,0.024,0.0011,0.0802,0.0007
R_1315,4,0.018,0.0074,0.0824,0.0006
R_1316,3,0.0213,0.004,0.0768,0.0006
R_1317,0,0.02,0.0001,0.067,0.0006
R_1318,0,0.0227,0.0003,0.067,0.0007
R_1319,2,0.0213,0.0042,0.076,0.0007
R_132,8,0.0193,0.001,0.0673,0.0006
R_1320,4,0.018,0.0037,0.0849,0.0006
R_1321,1,0.0233,0.0017,0.0532,0.0007
R_1322,1,0.0207,0.0064,0.0557,0.0006
R_1323,1,0.02,0.0003,0.055,0.0006
R_1324,4,0.024,0.0012,0.0808,0.0007
R_1325,4,0.0187,0.0911,0.0907,0.0006
R_1326,7,0.0233,0.0012,0.0786,0.0007
R_1327,9,0.0187,0.0085,0.0563,0.0006
R_1328,0,0.0233,0.001,0.0694,0.0007
R_1329,8,0.0207,0.001,0.0624,0.0007
R_133,8,0.0213,0.0022,0.0649,0.0007
R_1330,0,0.018,0.0032,0.0677,0.0006
R_1331,8,0.0207,0.0014,0.0604,0.0007
R_1332,10,0.022,0.0017,0.0901,0.0007
R_1333,7,0.022,0.0007,0.0772,0.0007
R_1334,1,0.018,0.0039,0.0529,0.0006
R_1335,1,0.0207,0.0017,0.0507,0.0006
R_1336,2,0.018,0.0158,0.0762,0.0006
R_1337,5,0.0187,0.001,0.0658,0.0006
R_1338,5,0.0233,0.0024,0.0595,0.0007
R_1339,10,0.024,0.0009,0.0873,0.0007
R_134,1,0.024,0.0017,0.051,0.0007
R_1340,3,0.022,0.0116,0.0803,0.0007
R_1341,0,0.0213,0.0241,0.0703,0.0007
R_1342,7,0.0213,0.0004,0.0732,0.0007
R_1343,0,0.0254,0.0024,0.0702,0.0007
R_1344,8,0.0187,0.0681,0.0659,0.0006
R_1345,10,0.0213,0.0011,0.0861,0.0007
R_1346,5,0.024,0.002,0.0655,0.0007
R_1347,3,0.02,0.0402,0.0798,0.0006
R_1348,6,0.0193,0.0022,0.0812,0.0006
R_1349,7,0.0207,0.0008,0.0742,0.0006
R_135,7,0.0233,0.0027,0.0777,0.0007
R_1350,11,0.022,0.0001,0.043,0.0007
R_1351,8,0.018,0.0455,0.0632,0.0006
R_1352,1,0.0247,0.0003,0.0557,0.0007
R_1353,0,0.0274,0.0004,0.0671,0.0008
R_1354,0,0.0187,0.0,0.0669,0.0006
R_1355,5,0.0207,0.0026,0.0626,0.0007
R_1356,8,0.024,0.013,0.0658,0.0008
R_1357,11,0.02,0.0147,0.0489,0.0006
R_1358,7,0.022,0.0012,0.0739,0.0007
R_1359,1,0.018,0.0002,0.0509,0.0006
R_136,0,0.024,0.0009,0.0694,0.0007
R_1360,7,0.0227,0.0023,0.0832,0.0007
R_1361,6,0.0187,0.0013,0.0777,0.0006
R_1362,10,0.0193,0.0006,0.0848,0.0006
R_1363,2,0.018,0.0109,0.0691,0.0006
R_1364,10,0.026,0.0007,0.0867,0.0008
R_1365,0,0.018,0.0009,0.0717,0.0006
R_1366,11,0.018,0.0003,0.0469,0.0006
R_1367,7,0.024,0.0003,0.0733,0.0007
R_1368,8,0.0233,0.0004,0.06,0.0007
R_1369,8,0.026,0.0014,0.0575,0.0008
R_137,2,0.0213,0.0011,0.0757,0.0007
R_1370,1,0.0193,0.0014,0.0489,0.0006
R_1371,4,0.0233,0.0013,0.0851,0.0007
R_1372,0,0.0274,0.001,0.0694,0.0008
R_1373,1,0.024,0.0007,0.0554,0.0007
R_1374,5,0.0213,0.0033,0.0689,0.0007
R_1375,8,0.024,0.0012,0.0654,0.0008
R_1376,11,0.018,0.0,0.0429,0.0006
R_1377,3,0.0187,0.2456,0.0761,0.0006
R_1378,8,0.022,0.0001,0.0577,0.0007
R_1379,9,0.02,0.0011,0.0542,0.0006
R_138,8,0.0213,0.0024,0.06,0.0007
R_1380,3,0.0254,0.0024,0.079,0.0007
R_1381,2,0.018,0.001,0.0685,0.0006
R_1382,0,0.0193,0.0002,0.0694,0.0006
R_1383,1,0.0193,0.001,0.0506,0.0006
R_1384,3,0.0207,0.0015,0.081,0.0006
R_1385,11,0.02,0.0,0.043,0.0006
R_1386,4,0.0227,0.0005,0.0808,0.0007
R_1387,7,0.0187,0.0027,0.085,0.0006
R_1388,3,0.0213,0.0041,0.0824,0.0006
R_1389,6,0.0213,0.0005,0.0774,0.0007
R_139,0,0.0193,0.0041,0.0677,0.0006
R_1390,11,0.0193,0.0004,0.0468,0.0006
R_1391,5,0.018,0.0029,0.0592,0.0006
R_1392,1,0.0254,0.0009,0.051,0.0008
R_1393,0,0.02,0.0007,0.0693,0.0006
R_1394,0,0.0233,0.0003,0.0669,0.0007
R_1395,6,0.0227,0.0056,0.0871,0.0007
R_1396,4,0.0187,0.001,0.0842,0.0006
R_1397,1,0.0274,0.0003,0.0511,0.0008
R_1398,1,0.0207,0.0089,0.0575,0.0007
R_1399,0,0.018,0.1189,0.0729,0.0006
R_14,8,0.0193,0.0005,0.0622,0.0006
R_140,11,0.026,0.0065,0.0468,0.0008
R_1400,8,0.024,0.0009,0.0649,0.0008
R_1401,1,0.0254,0.0004,0.0555,0.0008
R_1402,2,0.0187,0.2674,0.0804,0.0006
R_1403,9,0.0254,0.0097,0.0513,0.0007
R_1404,8,0.0193,0.0005,0.0627,0.0006
R_1405,9,0.0227,0.0008,0.0513,0.0007
R_1406,8,0.0233,0.0009,0.058,0.0007
R_1407,0,0.0254,0.0007,0.0671,0.0008
R_1408,5,0.0227,0.0018,0.0659,0.0007
R_1409,11,0.0213,0.0011,0.045,0.0006
R_141,1,0.0227,0.0014,0.058,0.0007
R_1410,5,0.0227,0.0004,0.0598,0.0007
R_1411,1,0.0233,0.0005,0.0531,0.0007
R_1412,1,0.0233,0.0004,0.0533,0.0007
R_1413,10,0.0227,0.0021,0.0855,0.0007
R_1414,7,0.0193,0.0006,0.0799,0.0006
R_1415,8,0.018,0.0029,0.0649,0.0006
R_1416,6,0.018,0.0007,0.0814,0.0006
R_1417,3,0.024,0.0068,0.0824,0.0007
R_1418,7,0.024,0.001,0.0738,0.0007
R_1419,8,0.0187,0.0052,0.0575,0.0006
R_142,4,0.0207,0.0007,0.0853,0.0006
R_1420,10,0.0207,0.0013,0.0896,0.0006
R_1421,1,0.024,0.0013,0.0554,0.0007
R_1422,5,0.0207,0.0003,0.0628,0.0007
R_1423,8,0.018,0.0003,0.0627,0.0006
R_1424,9,0.0187,0.0005,0.0565,0.0006
R_1425,11,0.0187,0.0011,0.0468,0.0006
R_1426,8,0.0233,0.0007,0.058,0.0007
R_1427,5,0.0207,0.0008,0.0629,0.0007
R_1428,6,0.0227,0.0022,0.0834,0.0007
R_1429,7,0.0247,0.0034,0.0787,0.0007
R_143,8,0.0213,0.015,0.0606,0.0007
R_1430,8,0.018,0.0042,0.06,0.0006
R_1431,3,0.0187,0.0034,0.0718,0.0006
R_1432,0,0.0213,0.0008,0.0647,0.0007
R_1433,11,0.022,0.0006,0.0432,0.0007
R_1434,5,0.0187,0.0037,0.0604,0.0006
R_1435,4,0.0294,0.0014,0.0822,0.0008
R_1436,8,0.0233,0.0004,0.0574,0.0007
R_1437,8,0.0213,0.0412,0.0632,0.0007
R_1438,8,0.0193,0.0087,0.0575,0.0006
R_1439,1,0.0213,0.0022,0.0529,0.0007
R_144,2,0.0187,0.0004,0.0686,0.0006
R_1440,7,0.0227,0.0007,0.0758,0.0007
R_1441,11,0.03,0.005,0.0468,0.0009
R_1442,3,0.02,0.0021,0.074,0.0006
R_1443,1,0.018,0.0274,0.0606,0.0006
R_1444,10,0.02,0.2551,0.0937,0.0006
R_1445,8,0.0247,0.0015,0.0604,0.0008
R_1446,9,0.0213,0.0,0.0489,0.0006
R_1447,1,0.0187,0.0002,0.055,0.0006
R_1448,8,0.0193,0.0003,0.0623,0.0006
R_1449,1,0.0213,0.0256,0.0533,0.0007
R_145,6,0.0187,0.1346,0.0927,0.0006
R_1450,10,0.0227,0.0003,0.0838,0.0007
R_1451,8,0.018,0.0213,0.0677,0.0006
R_1452,8,0.02,0.0698,0.0607,0.0006
R_1453,3,0.018,0.0001,0.0805,0.0006
R_1454,0,0.018,0.0,0.0668,0.0006
R_1455,0,0.022,0.0001,0.0669,0.0007
R_1456,6,0.0207,0.0003,0.0815,0.0007
R_1457,7,0.0193,0.0014,0.0717,0.0006
R_1458,3,0.0193,0.0028,0.0748,0.0006
R_1459,9,0.022,0.0,0.0489,0.0007
R_146,8,0.02,0.0179,0.0607,0.0006
R_1460,8,0.0227,0.0002,0.0647,0.0007
R_1461,6,0.0187,0.0032,0.0886,0.0006
R_1462,3,0.018,0.0021,0.0739,0.0006
R_1463,1,0.0227,0.0006,0.0579,0.0007
R_1464,8,0.0247,0.0014,0.0581,0.0007
R_1465,11,0.022,0.0005,0.043,0.0007
R_1466,10,0.018,0.0035,0.0847,0.0006
R_1467,1,0.0193,0.0048,0.0575,0.0006
R_1468,3,0.0274,0.0016,0.079,0.0008
R_1469,0,0.026,0.0008,0.0694,0.0008
R_147,11,0.022,0.0001,0.043,0.0007
R_1470,5,0.0227,0.001,0.0656,0.0007
R_1471,3,0.0193,0.0117,0.0824,0.0006
R_1472,11,0.0207,0.0012,0.0448,0.0006
R_1473,11,0.0213,0.0,0.043,0.0007
